signal,decision,stop_index,stop_date,stop_time_years,evidence_at_stop,posterior_mean_at_stop,posterior_dead_at_stop,calibration_months,validation_months,monthly_sigma,validation_increment_mean,validation_increment_variance_over_dt,validation_lag1_autocorr,holdout_months,holdout_mean_return_percent,holdout_t_stat,decision_label,first_date,last_date
EarningsSurprise_signflip,1,99,1988-04-29,8.25,3.3500845064081766,0.10448301260256118,0.6870600928501522,120,240,2.283924730752978,-0.006599875472456608,0.5912971463459562,0.00687463935072106,120,0.7785183126282854,6.405177776655871,activate,1970-01-30,2020-12-31
EntMult_signflip,-1,46,1983-11-30,3.833333333333333,-0.12488251734161299,-0.004379407435352464,0.7565244358476474,120,240,3.157574246117578,0.01745558184693291,1.2446177507837448,-0.0760956870915633,120,1.413634838713665,6.9334732300169195,reject,1970-01-30,2020-12-31
EquityDuration_signflip,1,69,1985-10-31,5.75,3.4034299162682258,0.11995860479391118,0.6423377161851885,120,240,4.373733502588568,0.030364612536942684,0.7071481051301385,0.07964450893032478,120,0.39035649592209726,1.377039465162794,activate,1970-01-30,2020-12-31
ExchSwitch_signflip,-1,42,1983-07-29,3.5,-0.0554974364858767,-0.0022312286366337405,0.7520410840743628,120,240,3.229792098714866,0.0017868920893259245,0.5722154555794209,-0.11088421099792767,120,0.3860865515807461,1.7298160550797748,reject,1970-01-30,2020-12-31
ExclExp_signflip,-1,43,1997-12-31,3.583333333333333,0.025973455205981377,0.000740237224404014,0.7532493236369004,120,240,3.414918644917579,-0.006581868879799964,0.3570751924496429,-0.01902207316316667,120,0.36073518652443876,1.5347245696329683,reject,1983-07-29,2020-06-30
FEPS_signflip,1,21,1987-11-30,1.75,3.451336910257284,0.14653712284822099,0.5659472012236046,120,240,3.968214948053616,0.02712030600966165,3.6048389927247486,0.14753834062126464,120,0.9760039061962101,2.682309443767101,activate,1976-02-27,2020-06-30
FR_signflip,-1,48,1995-07-31,4.0,0.004397144974732425,0.0,0.7590170140720099,120,240,2.5440263686596283,0.01340696099112796,2.019397695994938,-0.0645558565422299,120,0.11214763495007508,0.44519703334007116,reject,1981-07-31,2020-12-31
FirmAge_signflip,-1,63,1985-04-30,5.25,-0.6628025167415289,-0.02227955297171133,0.7700737276727649,120,240,2.447488997620371,0.024777685574298165,0.7781036513838417,0.07208801471155514,120,-0.3018112648575314,-1.5602739112646655,reject,1970-01-30,2020-12-31
FirmAgeMom_signflip,-1,45,1984-09-28,3.75,-0.047378019885442435,-0.00146659077160375,0.7555486505019511,120,240,4.510487100164142,-0.02899726352165048,1.7413675751236792,0.07934243184853498,120,1.3789642689298531,4.17216201866774,reject,1970-01-30,2020-12-31
ForecastDispersion_signflip,1,72,1992-02-28,6.0,-4.450364006250039,-0.1607946467378267,0.5577379448995585,120,240,2.6743758250669574,-0.026121404827119762,3.5339067659240557,0.1406677671716531,120,0.20223658842061615,0.3944384277219903,activate,1976-02-27,2020-06-30
Frontier_signflip,-1,44,1983-09-30,3.6666666666666665,0.14049012993038867,0.005157956271966559,0.7541423772071352,120,240,4.742558929072622,0.012840720010784134,1.1649100617168378,0.05004979074190532,120,1.9133663100113176,4.389810789581682,reject,1970-01-30,2020-12-31
GP_signflip,-1,59,1984-12-31,4.916666666666666,0.6311882479889211,0.022018741695185237,0.7659599041546356,120,240,3.400132129432523,0.0049181651657280575,0.70613738039066,-0.01767549332042982,120,0.42236964847992325,1.6803687603936257,reject,1970-01-30,2020-12-31
GrAdExp_signflip,-1,46,1983-11-30,3.833333333333333,0.027565604862328674,0.000729832251679656,0.7567177172445682,120,240,4.914359895015477,0.007372589256396179,0.22170738024388742,-0.0584938753083893,120,0.636812680579396,3.156657207919516,reject,1970-01-30,2020-12-31
GrLTNOA_signflip,-1,63,1985-04-30,5.25,-0.4106023720734861,-0.014148297508327724,0.7734465727047456,120,240,2.2389538686456727,0.01529078917327987,0.5322113762565419,-0.018994272185116987,120,0.3615706262814273,2.9375844112875886,reject,1970-01-30,2020-12-31
GrSaleToGrInv_signflip,-1,66,1985-07-31,5.5,0.5938028850385049,0.019950696055612123,0.774349751194306,120,240,1.2239299741857297,0.04169901864401719,1.3241036638841002,-0.040901397825373616,120,0.3347876428622666,2.9347961302027654,reject,1970-01-30,2020-12-31
GrSaleToGrOverhead_signflip,-1,70,1985-11-29,5.833333333333333,-1.0151650516094508,-0.033456449650400885,0.7700718171100202,120,240,2.060258615260771,-0.004672789032869528,0.5185731001050073,0.024655085829733293,120,0.06835287052180021,0.563168180216989,reject,1970-01-30,2020-12-31
